Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783633081,50,,Aggregated,41.600000,41.600000,550,700,780,840,970,1100,1200,1400,1600,1700,1700,2854,2854,550,554.1371076513735,6.554999999934807,1686.5651329990214,29.386825508058866
1783633082,50,,Aggregated,43.600000,43.600000,550,700,780,830,960,1100,1200,1400,1600,1700,1700,2888,2888,550,553.7398582198833,6.554999999934807,1686.5651329990214,29.429362880886426
1783633083,50,,Aggregated,40.400000,40.400000,560,700,780,830,960,1100,1200,1400,1600,1700,1700,2933,2933,560,556.1303762373074,6.554999999934807,1686.5651329990214,29.47289464711899
1783633084,50,,Aggregated,43.400000,43.400000,560,710,790,840,960,1100,1200,1400,1600,1700,1700,2985,2985,560,558.1858566733715,6.554999999934807,1686.5651329990214,29.512227805695144
1783633085,50,,Aggregated,41.300000,41.300000,560,710,790,830,960,1100,1200,1400,1600,1700,1700,3012,3012,560,557.5608020650767,6.554999999934807,1686.5651329990214,29.543492695883135
1783633087,50,,Aggregated,42.400000,42.400000,570,710,790,840,980,1100,1300,1400,1600,1700,1700,3068,3068,570,568.3417575766032,6.554999999934807,1686.5651329990214,29.60658409387223
1783633088,50,,Aggregated,42.600000,42.600000,560,710,790,840,980,1100,1300,1400,1600,1700,1700,3135,3135,560,564.3380632625239,6.554999999934807,1686.5651329990214,29.300159489633174
1783633089,50,,Aggregated,40.800000,40.800000,560,710,790,840,980,1100,1300,1400,1600,1700,1700,3152,3152,560,561.8890575837598,6.554999999934807,1686.5651329990214,29.163071065989847
1783633090,50,,Aggregated,41.200000,41.200000,570,720,800,850,990,1100,1300,1400,1600,1700,1700,3196,3196,570,568.4431981645847,6.554999999934807,1686.5651329990214,29.215894868585732
1783633091,50,,Aggregated,41.500000,41.500000,570,720,800,850,990,1100,1300,1400,1600,1700,1700,3246,3246,570,568.9322193891,6.554999999934807,1686.5651329990214,29.27418361059766
1783633092,50,,Aggregated,38.400000,38.400000,570,710,790,840,980,1100,1300,1400,1600,1700,1700,3304,3304,570,567.7459947000676,6.554999999934807,1686.5651329990214,29.249697336561745
1783633093,50,,Aggregated,39.100000,39.100000,570,710,790,840,980,1100,1300,1400,1600,1700,1700,3342,3342,570,566.5762384272969,6.554999999934807,1686.5651329990214,29.183722321962897
1783633094,50,,Aggregated,39.200000,39.200000,560,710,790,840,980,1100,1300,1400,1600,1700,1700,3386,3386,560,565.5366686919756,6.554999999934807,1686.5651329990214,29.233313644418192
1783633096,50,,Aggregated,40.800000,40.800000,570,710,800,850,990,1100,1300,1400,1600,1700,1700,3419,3419,570,570.1896200930163,6.554999999934807,1686.5651329990214,29.269669494004095
1783633097,50,,Aggregated,39.100000,39.100000,570,710,800,850,990,1100,1300,1400,1600,1700,1700,3486,3486,570,571.4005615370137,6.554999999934807,1686.5651329990214,29.284566838783707
1783633098,50,,Aggregated,39.800000,39.800000,570,710,800,850,990,1100,1300,1400,1600,1700,1700,3510,3510,570,572.737977858981,6.554999999934807,1686.5651329990214,29.28176638176638
1783633099,50,,Aggregated,40.500000,40.500000,570,710,800,850,990,1100,1300,1400,1600,1700,1700,3569,3569,570,572.7450056374405,6.554999999934807,1686.5651329990214,29.343233398711124
1783633100,50,,Aggregated,39.600000,39.600000,580,720,800,850,990,1100,1300,1400,1600,1700,1700,3610,3610,580,575.0298442351875,6.554999999934807,1686.5651329990214,29.38476454293629
1783633102,50,,Aggregated,40.000000,40.000000,580,720,800,850,990,1100,1300,1400,1600,1700,1700,3659,3659,580,575.0792713249565,6.554999999934807,1686.5651329990214,29.370046460781634
1783633103,50,,Aggregated,38.900000,38.900000,580,720,810,860,990,1100,1300,1400,1600,1700,1700,3703,3703,580,577.6026239292498,6.554999999934807,1686.5651329990214,29.413178503915745
1783633104,50,,Aggregated,39.100000,39.100000,580,720,800,850,980,1100,1300,1400,1600,1700,1700,3743,3743,580,576.756635905696,6.554999999934807,1686.5651329990214,29.451509484370824
1783633105,50,,Aggregated,37.500000,37.500000,580,720,800,850,980,1100,1300,1400,1600,1700,1700,3789,3789,580,575.9034206661441,6.554999999934807,1686.5651329990214,29.43362364740037
1783633106,50,,Aggregated,38.100000,38.100000,570,720,800,850,980,1100,1300,1400,1600,1700,1700,3847,3847,570,573.8559206984716,6.40329800080508,1686.5651329990214,29.178580712243306
1783633107,50,,Aggregated,39.300000,39.300000,580,720,810,860,990,1100,1300,1400,1600,1700,1700,3889,3889,580,577.9302145492461,6.40329800080508,1686.5651329990214,29.21985086140396
1783633108,50,,Aggregated,42.800000,42.800000,580,720,810,860,990,1100,1300,1400,1600,1700,1700,3934,3934,580,577.3755511243039,6.40329800080508,1686.5651329990214,29.263091001525165
